UserID,Timepoint,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z
G0004,2023-03-03T13:43:26.1960000Z,0,0,0,-1.64,7.56,31.05,-3.84,-13.38,21.8,0,0,0,6.8,6.33,30.62,10.63,19.37,49.18
G0004,2023-03-03T13:43:30.0240000Z,0,0,0,-1.63,7.56,31.05,-3.84,-13.38,21.8,0,0,0,6.78,6.32,30.63,10.6,19.35,49.19
G0004,2023-03-03T13:43:33.5720000Z,0,0,0,-1.63,7.56,31.05,-3.85,-13.37,21.77,0,0,0,6.82,6.31,30.62,10.65,19.33,49.19
G0004,2023-03-03T13:43:37.1520000Z,0,0,0,-1.63,7.56,31.05,-3.87,-13.36,21.77,0,0,0,6.78,6.35,30.62,10.59,19.39,49.18
G0004,2023-03-03T13:43:40.6360000Z,0,0,0,-1.62,7.56,31.05,-3.86,-13.37,21.8,0,0,0,6.77,6.33,30.63,10.57,19.36,49.19
G0004,2023-03-03T13:43:44.1210000Z,0,0,0,-1.6,7.57,31.05,-3.85,-13.35,21.77,0,0,0,6.79,6.33,30.62,10.6,19.37,49.19
G0004,2023-03-03T13:43:47.6370000Z,0,0,0,-1.62,7.56,31.05,-3.87,-13.36,21.77,0,0,0,6.79,6.32,30.63,10.6,19.36,49.19
G0004,2023-03-03T13:43:51.0120000Z,0,0,0,-1.65,7.57,31.05,-3.9,-13.35,21.76,0,0,0,6.78,6.33,30.63,10.58,19.37,49.19
G0004,2023-03-03T13:43:54.4650000Z,0,0,0,-1.64,7.57,31.05,-3.89,-13.36,21.77,0,0,0,6.77,6.36,30.62,10.55,19.41,49.18
G0004,2023-03-03T13:43:57.9650000Z,0,0,0,-1.6,7.56,31.05,-3.86,-13.36,21.77,0,0,0,6.77,6.33,30.63,10.54,19.37,49.2
G0004,2023-03-03T13:44:01.5290000Z,0,0,0,-1.61,7.58,31.05,-3.86,-13.35,21.77,0,0,0,6.75,6.33,30.63,10.51,19.36,49.2
G0004,2023-03-03T13:44:04.9820000Z,0,0,0,-1.62,7.58,31.05,-3.9,-13.36,21.8,0,0,0,6.78,6.37,30.62,10.57,19.44,49.16
G0004,2023-03-03T13:44:08.4350000Z,0,0,0,-1.62,7.56,31.05,-3.9,-13.36,21.76,0,0,0,6.78,6.36,30.62,10.56,19.41,49.18
G0004,2023-03-03T13:44:11.7950000Z,0,0,0,-1.6,7.56,31.05,-3.89,-13.37,21.8,0,0,0,6.77,6.37,30.62,10.54,19.45,49.15
G0004,2023-03-03T13:44:15.3270000Z,0,0,0,-1.59,7.56,31.05,-3.88,-13.35,21.77,0,0,0,6.8,6.34,30.62,10.6,19.38,49.18
G0004,2023-03-17T11:29:31.7050000Z,0,0,0,-10.72,-4.19,29.86,-10.95,-5.74,52.81,0,0,0,-4.73,12.43,29.1,-9.48,22.96,49
G0004,2023-03-17T11:29:35.1890000Z,0,0,0,-10.68,-4.19,29.87,-10.89,-5.75,52.82,0,0,0,-4.73,12.45,29.1,-9.46,22.97,49
G0004,2023-03-17T11:29:38.8920000Z,0,0,0,-10.7,-4.17,29.87,-10.98,-5.73,52.81,0,0,0,-4.7,12.46,29.1,-9.4,22.99,49
G0004,2023-03-17T11:29:42.9080000Z,0,0,0,-10.67,-4.17,29.88,-10.85,-5.72,52.83,0,0,0,-4.67,12.46,29.1,-9.37,23.01,48.99
G0004,2023-03-17T11:29:46.5810000Z,0,0,0,-10.67,-4.16,29.88,-10.9,-5.71,52.83,0,0,0,-4.66,12.46,29.1,-9.33,22.99,49.01
G0004,2023-03-17T11:29:49.9720000Z,0,0,0,-10.68,-4.16,29.88,-10.91,-5.71,52.82,0,0,0,-4.65,12.46,29.11,-9.34,23.01,49
G0004,2023-03-17T11:29:53.8630000Z,0,0,0,-10.69,-4.17,29.87,-10.93,-5.72,52.82,0,0,0,-4.62,12.48,29.1,-9.26,23.03,49.01
G0004,2023-03-17T11:29:57.4730000Z,0,0,0,-10.69,-4.16,29.87,-10.9,-5.7,52.82,0,0,0,-4.59,12.48,29.11,-9.2,23.02,49.02
G0004,2023-03-16T11:28:44.9360000Z,0,0,0,-10.4,-4.15,29.98,-10.95,-5.68,52.92,0,0,0,-2.27,13.03,29.14,-11.38,31.88,38.66
G0004,2023-03-16T11:28:48.9050000Z,0,0,0,-10.41,-4.15,29.97,-10.97,-5.69,52.92,0,0,0,-2.23,13.05,29.13,-11.3,31.93,38.64
G0004,2023-03-16T11:28:52.4680000Z,0,0,0,-10.41,-4.11,29.98,-11.01,-5.63,52.92,0,0,0,-2.24,13.06,29.13,-11.3,31.94,38.63
G0004,2023-03-16T11:28:56.0620000Z,0,0,0,-10.41,-4.15,29.97,-11.01,-5.7,52.91,0,0,0,-2.21,13.05,29.13,-11.26,31.93,38.65
G0004,2023-03-16T11:28:59.7030000Z,0,0,0,-10.39,-4.16,29.98,-10.94,-5.69,52.92,0,0,0,-2.22,13.04,29.14,-11.29,31.92,38.63
G0004,2023-03-16T11:29:03.3900000Z,0,0,0,-10.39,-4.18,29.98,-11.01,-5.74,52.92,0,0,0,-2.19,13.03,29.14,-11.23,31.92,38.67
G0004,2023-03-16T11:29:07.3440000Z,0,0,0,-10.4,-4.17,29.97,-10.97,-5.7,52.92,0,0,0,-2.23,13.03,29.14,-11.31,31.9,38.67
G0004,2023-03-16T11:29:10.8750000Z,0,0,0,-10.38,-4.16,29.98,-11.01,-5.7,52.92,0,0,0,-2.21,13.04,29.14,-11.26,31.92,38.66
G0004,2023-03-16T11:29:14.4060000Z,0,0,0,-10.39,-4.17,29.98,-11.02,-5.71,52.92,0,0,0,-2.22,13.05,29.13,-11.28,31.93,38.65
G0004,2023-03-16T11:29:17.9220000Z,0,0,0,-10.39,-4.19,29.98,-11.05,-5.76,52.91,0,0,0,-2.24,13.04,29.14,-11.32,31.93,38.61
G0004,2023-03-16T11:29:21.5950000Z,0,0,0,-10.37,-4.27,29.97,-10.8,-5.77,52.92,0,0,0,-2.22,13.05,29.14,-11.28,31.93,38.65
G0004,2023-03-16T11:29:25.1260000Z,0,0,0,-10.43,-4.22,29.96,-10.93,-5.71,52.9,0,0,0,-2.22,13.03,29.14,-11.28,31.91,38.66
G0004,2023-03-16T11:29:29.0480000Z,0,0,0,-10.41,-4.23,29.96,-10.9,-5.74,52.91,0,0,0,-2.23,13.03,29.14,-11.28,31.9,38.67
G0004,2023-03-16T11:29:32.5630000Z,0,0,0,-10.43,-4.22,29.96,-10.89,-5.71,52.9,0,0,0,-2.22,13.04,29.14,-11.27,31.92,38.65
G0004,2023-03-16T11:29:36.1110000Z,0,0,0,-10.41,-4.2,29.96,-10.86,-5.69,52.91,0,0,0,-2.22,13.03,29.14,-11.26,31.91,38.67
G0004,2023-03-16T11:29:39.7980000Z,0,0,0,-10.41,-4.23,29.96,-10.9,-5.74,52.91,0,0,0,-2.23,13.01,29.15,-11.28,31.88,38.68
G0004,2023-03-16T11:29:43.4870000Z,0,0,0,-10.41,-4.24,29.96,-10.89,-5.76,52.9,0,0,0,-2.24,13.03,29.14,-11.29,31.9,38.69
G0004,2023-03-16T11:29:47.3620000Z,0,0,0,-10.4,-4.25,29.96,-10.88,-5.78,52.91,0,0,0,-2.23,13.03,29.14,-11.28,31.93,38.63
G0004,2023-03-16T12:04:47.3200000Z,0,0,0,-10.8,-3.78,29.88,-11.08,-5.29,52.83,0,0,0,-3.63,12.85,29.08,-7.28,23.56,49.1
G0004,2023-03-16T12:04:50.9140000Z,0,0,0,-10.79,-3.82,29.88,-10.98,-5.35,52.83,0,0,0,-3.66,12.82,29.09,-7.34,23.51,49.12
G0004,2023-03-16T15:21:49.7160000Z,0,0,0,-10.91,-3.48,29.88,-11.27,-5.01,52.83,0,0,0,-2.69,13.13,29.06,-5.66,24.33,48.92
G0004,2023-03-16T15:21:53.0910000Z,0,0,0,-10.92,-3.47,29.88,-11.28,-4.99,52.83,0,0,0,-2.67,13.14,29.05,-5.63,24.32,48.94
G0004,2023-03-16T15:21:56.6700000Z,0,0,0,-10.91,-3.48,29.88,-11.23,-5.01,52.83,0,0,0,-2.7,13.14,29.05,-5.67,24.32,48.93
G0004,2023-03-16T15:22:00.5130000Z,0,0,0,-10.9,-3.49,29.88,-11.25,-5.02,52.83,0,0,0,-2.68,13.16,29.05,-5.63,24.35,48.92
G0004,2023-03-16T15:22:04.1860000Z,0,0,0,-10.91,-3.49,29.88,-11.26,-5.03,52.83,0,0,0,-2.67,13.16,29.05,-5.61,24.35,48.92
G0004,2023-03-16T15:22:07.9050000Z,0,0,0,-10.91,-3.51,29.88,-11.3,-5.05,52.82,0,0,0,-2.66,13.14,29.06,-5.62,24.35,48.92
G0004,2023-03-16T15:22:11.4680000Z,0,0,0,-10.92,-3.5,29.87,-11.26,-5.02,52.82,0,0,0,-2.64,13.16,29.05,-5.58,24.38,48.91
G0004,2023-03-16T15:22:14.9060000Z,0,0,0,-10.9,-3.51,29.88,-11.25,-5.04,52.83,0,0,0,-2.62,13.15,29.05,-5.54,24.34,48.94
G0004,2023-03-16T15:22:18.3590000Z,,,,,,,,,,0,0,0,-2.65,13.18,29.04,-5.57,24.39,48.91
G0004,2023-03-16T15:22:22.1250000Z,0,0,0,-10.91,-3.51,29.88,-11.3,-5.05,52.82,0,0,0,-2.65,13.13,29.06,-5.59,24.34,48.93
G0004,2023-03-16T15:22:25.5470000Z,0,0,0,-10.89,-3.52,29.88,-11.24,-5.05,52.83,0,0,0,-2.64,13.16,29.05,-5.57,24.38,48.91
G0004,2023-03-16T15:22:29.3910000Z,0,0,0,-10.9,-3.48,29.88,-11.29,-5,52.83,0,0,0,-2.62,13.17,29.04,-5.53,24.38,48.92
G0004,2023-03-16T15:22:33.0030000Z,0,0,0,-10.9,-3.51,29.88,-11.26,-5.03,52.83,0,0,0,-2.61,13.15,29.06,-5.51,24.33,48.94
G0004,2023-03-16T15:22:36.6130000Z,0,0,0,-10.9,-3.49,29.88,-11.26,-5.01,52.83,0,0,0,-2.61,13.16,29.05,-5.52,24.38,48.92
G0004,2023-03-16T15:22:40.1770000Z,0,0,0,-10.9,-3.48,29.88,-11.19,-4.99,52.83,0,0,0,-2.59,13.16,29.05,-5.49,24.39,48.92
G0004,2023-03-16T15:22:43.8020000Z,0,0,0,-10.91,-3.52,29.88,-11.23,-5.05,52.82,0,0,0,-2.61,13.15,29.06,-5.5,24.35,48.94
G0004,2023-03-16T15:22:47.4580000Z,0,0,0,-10.89,-3.53,29.88,-11.21,-5.08,52.83,0,0,0,-2.61,13.16,29.05,-5.52,24.39,48.91
G0004,2023-03-03T13:32:28.2710000Z,0,0,0,-1.84,7.51,31.05,-3.52,-13.46,21.76,0,0,0,6.92,6.08,30.64,11.11,18.98,49.22
G0004,2023-03-03T13:32:31.9120000Z,0,0,0,-1.85,7.53,31.05,-3.56,-13.45,21.77,0,0,0,6.89,6.07,30.65,11.07,18.95,49.24
G0004,2023-03-03T13:32:35.3960000Z,0,0,0,-1.81,7.5,31.06,-3.52,-13.47,21.76,0,0,0,6.91,6.07,30.65,11.09,18.96,49.24
G0004,2023-03-03T13:32:39.1460000Z,0,0,0,-1.82,7.53,31.05,-3.52,-13.45,21.77,0,0,0,6.92,6.08,30.65,11.11,19.01,49.2
G0004,2023-03-03T13:32:42.7550000Z,0,0,0,-1.84,7.53,31.05,-3.55,-13.45,21.77,0,0,0,6.9,6.08,30.65,11.09,18.97,49.23
G0004,2023-03-03T13:32:46.2870000Z,0,0,0,-1.85,7.53,31.05,-3.55,-13.45,21.77,0,0,0,6.9,6.1,30.65,11.07,19,49.22
G0004,2023-03-03T13:32:49.8660000Z,0,0,0,-1.81,7.52,31.05,-3.53,-13.46,21.77,0,0,0,6.92,6.06,30.65,11.1,18.94,49.24
G0004,2023-03-03T13:32:53.4600000Z,0,0,0,-1.83,7.51,31.05,-3.53,-13.48,21.79,0,0,0,6.92,6.05,30.65,11.11,18.92,49.25
G0004,2023-03-03T13:32:57.2260000Z,0,0,0,-1.85,7.52,31.05,-3.53,-13.47,21.8,0,0,0,6.91,6.09,30.65,11.09,18.98,49.23
G0004,2023-03-03T13:33:00.7570000Z,0,0,0,-1.85,7.52,31.05,-3.53,-13.47,21.8,0,0,0,6.92,6.09,30.64,11.11,18.99,49.22
G0004,2023-03-03T13:33:04.9600000Z,0,0,0,-1.83,7.52,31.05,-3.51,-13.46,21.77,0,0,0,6.91,6.08,30.65,11.1,18.97,49.23
G0004,2023-03-03T13:33:08.8520000Z,0,0,0,-1.84,7.53,31.05,-3.52,-13.44,21.74,0,0,0,6.91,6.06,30.65,11.11,18.94,49.24
G0004,2023-03-03T13:33:12.8210000Z,0,0,0,-1.84,7.52,31.05,-3.5,-13.46,21.77,0,0,0,6.89,6.06,30.66,11.06,18.94,49.25
G0004,2023-03-03T13:33:16.4300000Z,0,0,0,-1.85,7.5,31.05,-3.5,-13.49,21.79,0,0,0,6.91,6.07,30.65,11.1,18.95,49.24
G0004,2023-03-03T13:33:20.3520000Z,0,0,0,-1.84,7.53,31.05,-3.49,-13.45,21.77,0,0,0,6.93,6.08,30.64,11.13,18.98,49.22
G0004,2023-03-03T13:33:24.0550000Z,0,0,0,-1.85,7.52,31.05,-3.49,-13.47,21.8,0,0,0,6.9,6.09,30.65,11.08,18.99,49.22
G0004,2023-03-03T13:33:27.7120000Z,0,0,0,-1.85,7.5,31.05,-3.48,-13.47,21.76,0,0,0,6.92,6.06,30.65,11.12,18.94,49.24
G0004,2023-03-03T13:33:31.2280000Z,0,0,0,-1.84,7.51,31.05,-3.48,-13.47,21.77,0,0,0,6.94,6.06,30.65,11.14,18.93,49.23
G0004,2023-03-03T13:33:34.6030000Z,0,0,0,-1.84,7.52,31.05,-3.47,-13.48,21.8,0,0,0,6.89,6.07,30.65,11.07,18.96,49.24
G0004,2023-03-03T13:33:38.0250000Z,0,0,0,-1.88,7.51,31.05,-3.49,-13.47,21.76,0,0,0,6.93,6.08,30.64,11.14,18.96,49.22
G0004,2023-03-03T13:33:41.4000000Z,0,0,0,-1.85,7.51,31.05,-3.48,-13.47,21.77,0,0,0,6.93,6.09,30.64,11.14,18.99,49.21
G0004,2023-03-03T13:33:45.1500000Z,0,0,0,-1.87,7.52,31.05,-3.48,-13.46,21.77,0,0,0,6.91,6.08,30.65,11.09,18.96,49.23
G0004,2023-03-03T13:33:48.6810000Z,0,0,0,-1.84,7.51,31.05,-3.46,-13.47,21.77,0,0,0,6.92,6.1,30.64,11.09,19.01,49.22
G0004,2023-03-03T13:33:52.1340000Z,0,0,0,-1.85,7.52,31.05,-3.47,-13.48,21.8,0,0,0,6.91,6.11,30.64,11.08,19.02,49.21
G0004,2023-03-03T13:33:55.8840000Z,0,0,0,-1.84,7.53,31.05,-3.46,-13.46,21.77,0,0,0,6.9,6.11,30.64,11.06,19.02,49.22
G0004,2023-03-03T13:33:59.6340000Z,0,0,0,-1.86,7.52,31.05,-3.47,-13.47,21.77,0,0,0,6.87,6.09,30.65,11,18.99,49.24
G0004,2023-03-03T13:34:03.3690000Z,0,0,0,-1.84,7.52,31.05,-3.46,-13.46,21.77,0,0,0,6.91,6.11,30.64,11.06,18.99,49.24
G0004,2023-03-03T13:34:07.2910000Z,0,0,0,-1.85,7.51,31.05,-3.48,-13.48,21.8,0,0,0,6.89,6.1,30.65,11.03,19.01,49.23
G0004,2023-03-03T13:34:10.7760000Z,0,0,0,-1.84,7.52,31.05,-3.49,-13.46,21.77,0,0,0,6.91,6.11,30.64,11.07,19.01,49.22
G0004,2023-03-03T13:34:14.5100000Z,0,0,0,-1.84,7.53,31.05,-3.49,-13.45,21.77,0,0,0,6.88,6.13,30.64,11.01,19.05,49.22
G0004,2023-03-16T11:46:11.2370000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:46:14.5960000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:46:18.1750000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:46:21.6280000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:46:25.2380000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:46:28.6600000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:46:32.1140000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:43:51.3970000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:43:55.0700000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:43:58.5070000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:44:02.1170000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:44:05.5550000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:44:09.0080000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:44:12.6640000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:44:16.0240000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:44:19.6330000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:44:23.0860000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:44:26.8360000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:44:30.2580000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:44:33.6960000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:44:37.1650000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:44:40.6020000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:44:44.1970000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:44:47.8850000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:44:51.4010000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:44:55.0580000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:44:58.5270000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:45:01.9960000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:45:05.4650000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:45:09.0120000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:45:12.4340000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:45:15.7630000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:45:19.2340000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:45:22.6870000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:45:26.1730000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:45:29.6260000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:45:33.0790000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:45:36.5950000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:45:40.0320000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:45:43.3760000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:45:46.8140000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:45:50.3610000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-17T11:30:01.4580000Z,0,0,0,-10.68,-4.17,29.88,-10.91,-5.72,52.82,0,0,0,-4.6,12.48,29.11,-9.23,23.05,49
G0004,2023-03-17T11:30:05.0680000Z,0,0,0,-10.68,-4.16,29.88,-10.94,-5.7,52.83,0,0,0,-4.56,12.49,29.11,-9.14,23.05,49.02
G0004,2023-03-10T09:55:36.3530000Z,0,0,0,-10.29,-4.43,29.97,-10.78,-5.97,52.92,0,0,0,-2.17,12.87,29.22,-11.41,31.72,38.62
G0004,2023-03-10T09:55:40.0410000Z,0,0,0,-10.3,-4.45,29.97,-10.8,-5.99,52.91,0,0,0,-2.2,12.89,29.21,-11.46,31.73,38.6
G0004,2023-03-10T09:55:43.7290000Z,0,0,0,-10.3,-4.39,29.98,-10.84,-5.9,52.92,0,0,0,-2.22,12.89,29.21,-11.52,31.71,38.6
G0004,2023-03-10T09:55:47.4800000Z,0,0,0,-10.3,-4.4,29.98,-10.8,-5.92,52.92,0,0,0,-2.25,12.89,29.2,-11.56,31.71,38.58
G0004,2023-03-10T09:55:51.0110000Z,0,0,0,-10.3,-4.44,29.97,-10.83,-5.99,52.91,0,0,0,-2.25,12.86,29.21,-11.57,31.67,38.61
G0004,2023-03-10T09:55:54.5120000Z,0,0,0,-10.3,-4.42,29.97,-10.83,-5.96,52.92,0,0,0,-2.22,12.89,29.2,-7.91,27.77,45.79
G0004,2023-03-10T09:55:58.0440000Z,0,0,0,-10.31,-4.4,29.97,-10.88,-5.94,52.91,0,0,0,-2.24,12.89,29.2,-11.58,31.7,38.59
G0004,2023-03-10T09:56:01.5600000Z,0,0,0,-10.29,-4.44,29.97,-10.85,-6.01,52.91,0,0,0,-2.26,12.87,29.21,-13.83,32.73,30.01
G0004,2023-03-10T09:56:04.9820000Z,0,0,0,-10.31,-4.4,29.97,-10.84,-5.94,52.92,0,0,0,-2.26,12.91,29.19,-11.63,31.7,38.57
G0004,2023-03-10T09:56:08.5920000Z,0,0,0,-10.3,-4.42,29.97,-10.83,-5.97,52.92,0,0,0,-2.27,12.88,29.2,-11.64,31.67,38.59
G0004,2023-03-10T09:56:12.1080000Z,0,0,0,-10.3,-4.41,29.97,-10.9,-5.98,52.91,0,0,0,-2.29,12.89,29.2,-13.91,32.72,29.99
G0004,2023-03-10T09:56:15.7180000Z,0,0,0,-10.3,-4.43,29.97,-10.8,-5.98,52.91,0,0,0,-2.29,12.9,29.2,-11.71,31.67,38.57
G0004,2023-03-10T09:56:19.1560000Z,0,0,0,-10.3,-4.4,29.98,-10.8,-5.93,52.92,0,0,0,-2.32,12.87,29.2,-11.77,31.62,38.59
G0004,2023-03-10T09:56:22.9850000Z,0,0,0,-10.29,-4.42,29.98,-10.81,-5.97,52.92,0,0,0,-2.33,12.9,29.19,-11.78,31.66,38.56
G0004,2023-03-10T09:56:26.5950000Z,0,0,0,-10.3,-4.43,29.97,-10.79,-5.98,52.92,0,0,0,-2.3,12.88,29.2,-11.74,31.63,38.59
G0004,2023-03-10T09:56:30.3610000Z,0,0,0,-10.29,-4.4,29.98,-10.82,-5.94,52.92,0,0,0,-2.28,12.88,29.21,-11.7,31.64,38.6
G0004,2023-03-10T09:56:33.8630000Z,0,0,0,-10.31,-4.42,29.97,-10.84,-5.98,52.91,0,0,0,-2.29,12.88,29.2,-11.71,31.64,38.6
G0004,2023-03-10T09:56:37.4090000Z,0,0,0,-10.3,-4.41,29.97,-10.86,-5.99,52.91,0,0,0,-2.29,12.87,29.21,-11.72,31.62,38.61
G0004,2023-03-10T09:56:40.9090000Z,0,0,0,-10.29,-4.38,29.98,-10.78,-5.92,52.92,0,0,0,-2.35,12.85,29.21,-11.83,31.59,38.61
G0004,2023-03-10T09:56:44.4400000Z,0,0,0,-10.33,-4.37,29.97,-10.9,-5.92,52.91,,,,,,,,,
G0004,2023-03-10T09:56:47.9710000Z,0,0,0,-10.32,-4.36,29.98,-10.92,-5.92,52.92,0,0,0,-2.35,12.87,29.2,-11.84,31.61,38.59
G0004,2023-03-10T09:56:51.4560000Z,0,0,0,-10.32,-4.33,29.98,-10.91,-5.89,52.92,0,0,0,-2.36,12.87,29.2,-14.05,32.66,29.99
G0004,2023-03-10T09:56:54.9870000Z,0,0,0,-10.31,-4.37,29.98,-10.87,-5.96,52.91,0,0,0,-2.35,12.87,29.2,-8.18,27.7,45.79
G0004,2023-03-10T09:56:58.5190000Z,0,0,0,-10.32,-4.34,29.98,-10.85,-5.91,52.92,0,0,0,-2.32,12.88,29.2,-11.77,31.61,38.62
G0004,2023-03-10T09:57:02.0500000Z,0,0,0,-10.33,-4.33,29.98,-10.86,-5.88,52.92,0,0,0,-2.34,12.89,29.2,-11.81,31.63,38.58
G0004,2023-03-10T09:57:05.4730000Z,0,0,0,-10.33,-4.31,29.98,-10.9,-5.85,52.92,0,0,0,-2.35,12.86,29.21,-11.83,31.6,38.6
G0004,2023-03-10T09:57:09.0040000Z,0,0,0,-10.32,-4.33,29.98,-10.85,-5.87,52.92,0,0,0,-2.33,12.88,29.2,-11.82,31.62,38.58
G0004,2023-03-10T09:57:12.4420000Z,0,0,0,-10.34,-4.32,29.97,-10.89,-5.87,52.91,0,0,0,-2.37,12.84,29.21,-11.88,31.56,38.61
G0004,2023-03-10T09:57:15.8170000Z,0,0,0,-10.32,-4.34,29.98,-10.92,-5.92,52.91,0,0,0,-2.37,12.88,29.2,-11.91,31.59,38.58
G0004,2023-03-10T09:57:19.3950000Z,0,0,0,-10.35,-4.31,29.97,-10.86,-5.85,52.92,0,0,0,-2.4,12.87,29.2,-11.95,31.57,38.58
G0004,2023-03-10T09:57:23.2240000Z,0,0,0,-10.34,-4.29,29.98,-10.88,-5.84,52.92,0,0,0,-2.37,12.88,29.2,-11.9,31.59,38.58
G0004,2023-03-10T09:57:26.9590000Z,0,0,0,-10.37,-4.25,29.97,-10.89,-5.77,52.92,0,0,0,-2.39,12.87,29.2,-14.16,32.61,29.99
G0004,2023-03-10T09:57:30.5850000Z,0,0,0,-10.36,-4.24,29.98,-10.87,-5.75,52.92,0,0,0,-2.38,12.87,29.2,-11.92,31.56,38.62
G0004,2023-03-17T11:30:08.7560000Z,0,0,0,-10.68,-4.15,29.88,-10.91,-5.69,52.83,0,0,0,-4.59,12.5,29.1,-9.22,23.09,48.98
G0004,2023-03-17T11:30:12.6150000Z,0,0,0,-10.69,-4.15,29.87,-10.94,-5.69,52.82,0,0,0,-4.59,12.51,29.09,-9.19,23.09,48.99
G0004,2023-03-17T11:30:16.3340000Z,0,0,0,-10.69,-4.14,29.87,-10.97,-5.69,52.82,0,0,0,-4.56,12.51,29.1,-9.15,23.09,49
G0004,2023-03-17T11:30:20.2870000Z,0,0,0,-10.69,-4.17,29.87,-10.93,-5.73,52.82,0,0,0,-4.56,12.49,29.11,-9.14,23.05,49.02
G0004,2023-03-16T12:02:54.6970000Z,0,0,0,-10.97,-3.27,29.88,-11.3,-4.69,52.83,0,0,0,-2.79,13.05,29.08,-5.75,24,49.09
G0004,2023-03-16T12:02:58.4310000Z,0,0,0,-10.82,-3.57,29.9,-11.17,-4.99,52.86,0,0,0,-2.75,13.04,29.09,-5.68,23.98,49.11
G0004,2023-03-16T12:03:01.9630000Z,0,0,0,-10.85,-3.78,29.87,-11.18,-5.26,52.82,0,0,0,-2.53,13.19,29.05,-5.29,24.21,49.04
G0004,2023-03-16T12:03:05.5260000Z,0,0,0,-10.83,-3.78,29.87,-11.17,-5.28,52.82,0,0,0,-2.75,13.06,29.08,-5.67,23.99,49.11
G0004,2023-03-16T12:03:09.4640000Z,0,0,0,-10.83,-3.79,29.87,-11.14,-5.29,52.82,0,0,0,-2.82,13.03,29.09,-5.8,23.94,49.12
G0004,2023-03-16T12:03:13.0590000Z,0,0,0,-10.81,-3.82,29.88,-11.06,-5.32,52.83,0,0,0,-2.79,13.06,29.08,-5.74,23.98,49.11
G0004,2023-03-16T12:03:16.5590000Z,0,0,0,-10.8,-3.81,29.88,-11.08,-5.31,52.83,0,0,0,-2.83,13.05,29.08,-5.81,23.97,49.1
G0004,2023-03-16T12:03:20.0450000Z,0,0,0,-10.81,-3.82,29.87,-11.11,-5.32,52.82,0,0,0,-2.89,13.02,29.09,-5.91,23.91,49.12
G0004,2023-03-16T12:03:23.7170000Z,0,0,0,-10.8,-3.82,29.88,-11.12,-5.34,52.83,0,0,0,-2.9,13.03,29.08,-5.94,23.93,49.11
